name,full_name,position,weight,birth_date,birth_place,retired,teams,player_id,season,total_games,games_started,minutes_played,fg,fga,fgp,fg2,fg2a,fg2p,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,height_inches
Manny Leaks,Emanuel Leaks Jr.,C-F,225.0,1945-11-27,"Cleveland, Ohio",True,[23],2481,1973-74,53.0,,845.0,3.4,9.9,0.341,3.4,9.9,0.341,2.5,3.5,0.699,4.0,6.4,10.4,1.1,0.4,1.7,,4.0,9.2,80
Hal Lear,Harold C. Lear Jr.,G,163.0,1935-01-31,"Philadelphia, Pennsylvania",True,[],2482,1956-57,3.0,,14.0,5.1,15.4,0.333,,,,0.0,0.0,,,,2.6,2.6,,,,7.7,10.3,72
Butch Lee,Alfred Lee,G,185.0,1956-12-05,"Santurce, Puerto Rico",True,"[1, 6, 14]",2488,1978-79,82.0,,1779.0,5.9,12.8,0.457,5.9,12.8,0.457,3.5,4.7,0.761,0.7,1.9,2.5,6.0,1.7,0.0,3.1,3.0,15.3,72
Clyde Lee,Clyde Wayne Lee,F-C,205.0,1944-03-14,"Nashville, Tennessee",True,"[23, 1]",2489,1975-76,79.0,,1421.0,3.1,7.1,0.436,,,,1.6,2.4,0.663,4.2,7.3,11.5,1.5,0.6,0.7,,4.8,7.8,82
Clyde Lee,Clyde Wayne Lee,F-C,205.0,1944-03-14,"Nashville, Tennessee",True,"[23, 1]",2489,1970-71,82.0,,1392.0,5.0,11.1,0.453,,,,2.9,5.1,0.558,,,14.7,1.6,,,,3.5,12.9,82
Clyde Lee,Clyde Wayne Lee,F-C,205.0,1944-03-14,"Nashville, Tennessee",True,"[23, 1]",2489,1973-74,54.0,,1642.0,2.8,6.2,0.454,,,,1.4,2.3,0.579,4.1,9.0,13.1,1.5,0.6,0.4,,3.9,7.0,82
Clyde Lee,Clyde Wayne Lee,F-C,205.0,1944-03-14,"Nashville, Tennessee",True,"[23, 1]",2489,1968-69,65.0,,2237.0,4.3,10.8,0.398,,,,2.6,4.1,0.625,,,14.4,1.3,,,,3.6,11.2,82
Clyde Lee,Clyde Wayne Lee,F-C,205.0,1944-03-14,"Nashville, Tennessee",True,"[23, 1]",2489,1971-72,78.0,,2674.0,3.4,7.3,0.471,,,,1.6,3.0,0.541,,,15.2,1.1,,,,3.3,8.5,82
Clyde Lee,Clyde Wayne Lee,F-C,205.0,1944-03-14,"Nashville, Tennessee",True,"[23, 1]",2489,1969-70,82.0,,2641.0,4.9,11.2,0.44,,,,2.4,4.1,0.593,,,12.7,1.1,,,,3.6,12.3,82
Clyde Lee,Clyde Wayne Lee,F-C,205.0,1944-03-14,"Nashville, Tennessee",True,"[23, 1]",2489,1974-75,80.0,,2456.0,2.6,6.3,0.412,,,,1.7,2.6,0.672,4.2,6.9,11.1,1.5,0.4,0.3,,4.2,6.9,82
Clyde Lee,Clyde Wayne Lee,F-C,205.0,1944-03-14,"Nashville, Tennessee",True,"[23, 1]",2489,1966-67,74.0,,1247.0,5.9,14.5,0.408,,,,3.0,4.8,0.633,,,15.9,2.2,,,,4.9,14.9,82
Clyde Lee,Clyde Wayne Lee,F-C,205.0,1944-03-14,"Nashville, Tennessee",True,"[23, 1]",2489,1972-73,66.0,,1476.0,4.1,8.9,0.466,,,,1.8,3.2,0.565,,,14.6,0.8,,,,4.5,10.1,82
Clyde Lee,Clyde Wayne Lee,F-C,205.0,1944-03-14,"Nashville, Tennessee",True,"[23, 1]",2489,1967-68,82.0,,2699.0,5.0,11.9,0.417,,,,3.1,4.5,0.684,,,15.2,1.8,,,,4.4,13.0,82
George Lee,George C. Lee,F-G,200.0,1936-11-23,,True,[9],2496,1963-64,54.0,,522.0,4.4,11.7,0.379,,,,3.2,4.9,0.662,,,6.7,1.7,,,,4.6,12.1,76
George Lee,George C. Lee,F-G,200.0,1936-11-23,,True,[9],2496,1964-65,19.0,,247.0,3.9,11.2,0.351,,,,5.5,7.6,0.731,,,8.0,1.7,,,,3.2,13.4,76
George Lee,George C. Lee,F-G,200.0,1936-11-23,,True,[9],2496,1966-67,1.0,,5.0,21.6,28.8,0.75,,,,43.2,50.4,0.857,,,0.0,0.0,,,,0.0,86.4,76
George Lee,George C. Lee,F-G,200.0,1936-11-23,,True,[9],2496,1962-63,64.0,,1192.0,4.5,11.9,0.378,,,,4.6,5.8,0.788,,,6.6,1.9,,,,3.4,13.6,76
George Lee,George C. Lee,F-G,200.0,1936-11-23,,True,[9],2496,1961-62,75.0,,1351.0,4.8,13.3,0.358,,,,5.7,7.5,0.761,,,9.3,1.7,,,,3.4,15.2,76
George Lee,George C. Lee,F-G,200.0,1936-11-23,,True,[9],2496,1967-68,10.0,,106.0,2.7,11.9,0.229,,,,5.8,8.2,0.708,,,9.2,1.4,,,,5.4,11.2,76
George Lee,George C. Lee,F-G,200.0,1936-11-23,,True,[9],2496,1960-61,74.0,,1735.0,6.4,16.1,0.399,,,,5.7,8.2,0.701,,,10.2,1.8,,,,3.3,18.6,76
Greg Lee,Gregory Scott Lee,G,190.0,1951-12-12,"Reseda, California",True,[25],2497,1975-76,5.0,,35.0,2.1,4.1,0.5,2.1,4.1,0.5,2.1,2.1,1.0,0.0,2.1,2.1,11.3,2.1,0.0,,6.2,6.2,75
Ron Lee,Ronald Henry Lee,G,193.0,1952-11-02,"Boston, Massachusetts",True,"[24, 9, 1]",2502,1978-79,60.0,,1346.0,5.8,13.6,0.43,5.8,13.6,0.43,2.6,3.8,0.695,1.7,2.8,4.5,5.5,2.9,0.2,4.4,4.9,14.3,76
Ron Lee,Ronald Henry Lee,G,193.0,1952-11-02,"Boston, Massachusetts",True,"[24, 9, 1]",2502,1976-77,82.0,,1849.0,6.8,15.3,0.441,6.8,15.3,0.441,2.8,4.1,0.676,1.9,3.9,5.8,5.1,3.0,0.6,,5.4,16.3,76
Ron Lee,Ronald Henry Lee,G,193.0,1952-11-02,"Boston, Massachusetts",True,"[24, 9, 1]",2502,1977-78,82.0,,1928.0,7.8,17.7,0.439,7.8,17.7,0.439,3.2,4.3,0.746,1.8,3.0,4.7,5.7,4.2,0.3,4.1,4.8,18.7,76
Russ Lee,Russell E. Lee,G-F,185.0,1950-01-27,"Boston, Massachusetts",True,[17],2503,1972-73,46.0,,277.0,6.4,16.5,0.386,,,,4.2,5.6,0.744,,,5.6,4.9,,,,4.7,16.9,77
Russ Lee,Russell E. Lee,G-F,185.0,1950-01-27,"Boston, Massachusetts",True,[17],2503,1974-75,15.0,,139.0,7.5,19.7,0.382,,,,1.8,3.6,0.5,3.9,4.1,8.0,1.8,2.8,0.8,,4.4,16.8,77
Russ Lee,Russell E. Lee,G-F,185.0,1950-01-27,"Boston, Massachusetts",True,[17],2503,1973-74,36.0,,166.0,8.2,20.4,0.404,,,,2.4,3.5,0.688,3.5,5.2,8.7,4.3,2.4,0.0,,6.3,18.9,77
George Lehmann,George Lehmann,G,180.0,1942-05-01,"Riverside, New Jersey",True,[],2507,1968-69,11.0,,138.0,6.8,17.5,0.388,6.8,17.5,0.388,2.1,3.1,0.667,,,2.3,7.0,,,,4.7,15.7,72
George Lehmann,George Lehmann,G,180.0,1942-05-01,"Riverside, New Jersey",True,[],2507,1967-68,55.0,,497.0,4.3,12.5,0.343,4.3,12.5,0.343,2.5,3.1,0.814,,,3.2,6.7,,,,3.9,11.1,72
Slick Leonard,William Robert Leonard,G,185.0,1932-07-17,"Terre Haute, Indiana",True,[],2515,1958-59,58.0,,1598.0,4.6,12.4,0.373,,,,2.7,3.6,0.75,,,4.0,4.2,,,,2.7,12.0,75
Slick Leonard,William Robert Leonard,G,185.0,1932-07-17,"Terre Haute, Indiana",True,[],2515,1961-62,70.0,,2464.0,6.2,16.5,0.375,,,,4.1,5.4,0.752,,,2.9,5.5,,,,2.7,16.4,75
Slick Leonard,William Robert Leonard,G,185.0,1932-07-17,"Terre Haute, Indiana",True,[],2515,1957-58,66.0,,2074.0,4.6,13.8,0.335,,,,3.6,4.7,0.765,,,4.1,3.8,,,,2.5,12.8,75
Slick Leonard,William Robert Leonard,G,185.0,1932-07-17,"Terre Haute, Indiana",True,[],2515,1960-61,55.0,,600.0,3.7,12.4,0.295,,,,4.3,6.0,0.71,,,4.2,4.9,,,,4.2,11.6,75
Slick Leonard,William Robert Leonard,G,185.0,1932-07-17,"Terre Haute, Indiana",True,[],2515,1962-63,32.0,,879.0,3.4,10.0,0.343,,,,2.4,3.5,0.694,,,2.8,5.9,,,,3.4,9.3,75
Slick Leonard,William Robert Leonard,G,185.0,1932-07-17,"Terre Haute, Indiana",True,[],2515,1956-57,72.0,,1943.0,5.6,16.1,0.349,,,,3.4,4.5,0.772,,,4.1,3.1,,,,2.6,14.7,75
Slick Leonard,William Robert Leonard,G,185.0,1932-07-17,"Terre Haute, Indiana",True,[],2515,1959-60,73.0,,2074.0,4.0,12.4,0.322,,,,2.4,3.4,0.705,,,4.3,4.4,,,,3.0,10.4,75
Andrew Levane,Andrew Joseph Levane,F-G,190.0,1920-04-11,"Brooklyn, New York",True,[],2521,1952-53,7.0,,68.0,1.6,12.7,0.125,,,,1.1,1.6,0.667,,,4.8,4.8,,,,7.9,4.2,74
Bobby Lewis,Robert Franklin Lewis,G,175.0,1945-03-20,,True,[6],2525,1969-70,73.0,,1353.0,5.7,14.8,0.382,,,,2.7,4.0,0.658,,,4.2,5.2,,,,4.5,14.0,75
Bobby Lewis,Robert Franklin Lewis,G,175.0,1945-03-20,,True,[6],2525,1968-69,62.0,,756.0,5.4,13.8,0.39,,,,4.0,5.4,0.735,,,5.4,3.6,,,,5.6,14.7,75
Bobby Lewis,Robert Franklin Lewis,G,175.0,1945-03-20,,True,[6],2525,1970-71,79.0,,1852.0,3.5,9.4,0.37,,,,2.1,3.0,0.717,,,4.0,4.7,,,,3.4,9.1,75
Bobby Lewis,Robert Franklin Lewis,G,175.0,1945-03-20,,True,[6],2525,1967-68,41.0,,342.0,6.2,15.9,0.391,,,,6.4,8.3,0.772,,,5.9,4.3,,,,4.2,18.8,75
Freddie Lewis,Frederick L. Lewis,G,175.0,1943-07-01,"Huntington, West Virginia",True,[],2528,1966-67,32.0,,334.0,6.5,16.5,0.392,6.5,16.5,0.392,3.1,4.4,0.707,,,4.7,4.3,,,,5.3,16.1,72
Freddie Lewis,Frederick L. Lewis,G,175.0,1943-07-01,"Huntington, West Virginia",True,[],2528,1976-77,32.0,,552.0,5.3,13.0,0.407,5.3,13.0,0.407,4.0,5.0,0.805,1.1,2.0,3.1,3.7,1.2,0.1,,3.8,14.6,72
Bill Ligon,William N. Ligon,G,180.0,1952-05-29,"Nashville, Tennessee",True,[],2540,1974-75,38.0,,272.0,7.3,18.9,0.385,,,,2.1,3.3,0.64,1.9,1.6,3.4,3.3,1.1,1.2,,4.1,16.7,76
Earl Lloyd,Earl Francis Lloyd,F-C,200.0,1928-04-03,"Alexandria, Virginia",True,"[9, 36]",2555,1956-57,72.0,,1965.0,4.7,12.6,0.373,,,,2.5,3.3,0.749,,,8.0,2.1,,,,5.2,11.8,77
Earl Lloyd,Earl Francis Lloyd,F-C,200.0,1928-04-03,"Alexandria, Virginia",True,"[9, 36]",2555,1955-56,72.0,,1837.0,4.2,12.5,0.335,,,,3.6,4.7,0.772,,,9.6,2.3,,,,5.2,12.0,77
Earl Lloyd,Earl Francis Lloyd,F-C,200.0,1928-04-03,"Alexandria, Virginia",True,"[9, 36]",2555,1952-53,64.0,,1806.0,3.1,9.0,0.344,,,,3.2,4.6,0.693,,,8.9,1.3,,,,4.8,9.4,77
Earl Lloyd,Earl Francis Lloyd,F-C,200.0,1928-04-03,"Alexandria, Virginia",True,"[9, 36]",2555,1959-60,68.0,,1610.0,5.3,14.9,0.356,,,,2.9,3.6,0.8,,,7.2,2.0,,,,5.1,13.5,77
Earl Lloyd,Earl Francis Lloyd,F-C,200.0,1928-04-03,"Alexandria, Virginia",True,"[9, 36]",2555,1958-59,72.0,,1796.0,4.7,13.4,0.349,,,,2.7,3.6,0.753,,,10.0,1.8,,,,5.8,12.1,77
Earl Lloyd,Earl Francis Lloyd,F-C,200.0,1928-04-03,"Alexandria, Virginia",True,"[9, 36]",2555,1954-55,72.0,,2212.0,4.7,12.8,0.365,,,,2.6,3.5,0.75,,,9.0,2.5,,,,4.6,11.9,77
Earl Lloyd,Earl Francis Lloyd,F-C,200.0,1928-04-03,"Alexandria, Virginia",True,"[9, 36]",2555,1957-58,61.0,,1045.0,4.1,12.4,0.331,,,,2.7,3.7,0.745,,,9.9,2.1,,,,6.2,10.9,77
Earl Lloyd,Earl Francis Lloyd,F-C,200.0,1928-04-03,"Alexandria, Virginia",True,"[9, 36]",2555,1953-54,72.0,,2206.0,4.1,10.9,0.374,,,,2.5,3.4,0.746,,,8.6,1.9,,,,4.9,10.7,77
Scott Lloyd,Scott G. Lloyd,C-F,230.0,1952-12-19,"Chicago, Illinois",True,"[7, 17, 5]",2557,1977-78,70.0,,678.0,4.2,10.2,0.415,4.2,10.2,0.415,2.6,3.6,0.721,2.8,4.9,7.7,2.3,0.7,0.7,2.3,5.6,11.1,82
Scott Lloyd,Scott G. Lloyd,C-F,230.0,1952-12-19,"Chicago, Illinois",True,"[7, 17, 5]",2557,1976-77,69.0,,1025.0,5.4,11.4,0.472,5.4,11.4,0.472,3.3,4.4,0.754,2.8,4.5,7.4,1.2,0.7,0.5,,5.5,14.1,82
Scott Lloyd,Scott G. Lloyd,C-F,230.0,1952-12-19,"Chicago, Illinois",True,"[7, 17, 5]",2557,1978-79,72.0,,496.0,3.0,8.9,0.344,3.0,8.9,0.344,2.0,3.4,0.574,3.6,3.4,7.0,2.3,0.7,0.6,3.7,6.7,8.1,82
Bob Lochmueller,Robert Lee Lochmueller,F,185.0,1927-06-05,"Elberfeld, Indiana",True,[],2559,1952-53,62.0,,802.0,3.5,11.0,0.322,,,,3.3,5.5,0.607,,,7.3,2.1,,,,6.4,10.4,77
Don Lofgran,Donald James Lofgran,F-C,200.0,1929-11-08,"Oakland, California",True,[33],2564,1951-52,63.0,,1254.0,4.3,12.0,0.357,,,,4.5,6.3,0.712,,,7.4,1.4,,,,4.2,13.0,77
Don Lofgran,Donald James Lofgran,F-C,200.0,1929-11-08,"Oakland, California",True,[33],2564,1953-54,21.0,,380.0,3.3,10.6,0.313,,,,3.0,4.6,0.653,,,6.1,2.5,,,,3.2,9.7,77
Don Lofgran,Donald James Lofgran,F-C,200.0,1929-11-08,"Oakland, California",True,[33],2564,1952-53,64.0,,1788.0,3.5,10.6,0.33,,,,2.5,3.5,0.728,,,6.8,2.1,,,,3.6,9.5,77
John Long,John Eddie Long,G-F,195.0,1956-08-28,"Romulus, Michigan",True,"[9, 12, 1, 28]",2571,1978-79,82.0,,2498.0,8.4,17.9,0.469,8.4,17.9,0.469,2.3,2.7,0.826,1.8,2.0,3.8,1.7,1.5,0.3,2.0,3.2,19.0,77
Paul Long,Paul Richard Long,G,180.0,1944-02-08,"Louisville, Kentucky",True,[9],2572,1967-68,16.0,,93.0,8.9,19.7,0.451,8.9,19.7,0.451,4.3,5.8,0.733,,,5.8,4.6,,,,5.0,22.1,74
Paul Long,Paul Richard Long,G,180.0,1944-02-08,"Louisville, Kentucky",True,[9],2572,1969-70,25.0,,130.0,7.8,17.2,0.452,7.8,17.2,0.452,7.5,10.5,0.711,,,3.0,4.7,,,,6.1,23.0,74
Paul Long,Paul Richard Long,G,180.0,1944-02-08,"Louisville, Kentucky",True,[9],2572,1970-71,30.0,,213.0,9.6,20.3,0.475,9.6,20.3,0.475,3.4,4.1,0.833,,,5.2,4.2,,,,3.9,22.6,74
Jim Loscutoff,James Loscutoff Jr.,F,220.0,1930-02-04,"San Francisco, California",True,[],2582,1962-63,63.0,,607.0,5.6,14.9,0.375,,,,1.3,2.5,0.524,,,9.3,1.5,,,,7.5,12.5,77
Jim Loscutoff,James Loscutoff Jr.,F,220.0,1930-02-04,"San Francisco, California",True,[],2582,1956-57,70.0,,2220.0,5.0,14.4,0.345,,,,2.1,3.0,0.706,,,11.8,1.4,,,,4.0,12.1,77
Jim Loscutoff,James Loscutoff Jr.,F,220.0,1930-02-04,"San Francisco, California",True,[],2582,1963-64,53.0,,451.0,4.5,14.5,0.308,,,,1.4,2.5,0.581,,,10.5,2.0,,,,7.2,10.4,77
Jim Loscutoff,James Loscutoff Jr.,F,220.0,1930-02-04,"San Francisco, California",True,[],2582,1960-61,76.0,,1153.0,4.5,14.9,0.301,,,,1.5,2.4,0.645,,,9.1,0.8,,,,7.4,10.5,77
Jim Loscutoff,James Loscutoff Jr.,F,220.0,1930-02-04,"San Francisco, California",True,[],2582,1959-60,28.0,,536.0,4.4,13.8,0.322,,,,1.5,2.4,0.611,,,7.3,0.8,,,,7.3,10.3,77
Jim Loscutoff,James Loscutoff Jr.,F,220.0,1930-02-04,"San Francisco, California",True,[],2582,1957-58,5.0,,56.0,7.1,19.9,0.355,,,,0.6,1.9,0.333,,,12.9,0.6,,,,5.1,14.8,77
Jim Loscutoff,James Loscutoff Jr.,F,220.0,1930-02-04,"San Francisco, California",True,[],2582,1955-56,71.0,,1582.0,5.1,14.3,0.36,,,,3.2,4.7,0.671,,,14.2,1.5,,,,4.8,13.4,77
Jim Loscutoff,James Loscutoff Jr.,F,220.0,1930-02-04,"San Francisco, California",True,[],2582,1958-59,66.0,,1680.0,5.2,14.7,0.353,,,,1.3,1.8,0.738,,,9.9,1.3,,,,6.1,11.7,77
Jim Loscutoff,James Loscutoff Jr.,F,220.0,1930-02-04,"San Francisco, California",True,[],2582,1961-62,79.0,,1146.0,5.9,16.3,0.362,,,,1.4,2.6,0.536,,,10.3,1.6,,,,5.8,13.2,77
Plummer Lott,Plummer E. Lott,F-G,210.0,1945-12-11,,True,[],2583,1968-69,23.0,,160.0,3.8,14.9,0.258,,,,0.5,1.1,0.4,,,6.8,1.6,,,,2.0,8.1,77
Plummer Lott,Plummer E. Lott,F-G,210.0,1945-12-11,,True,[],2583,1967-68,44.0,,478.0,3.5,11.1,0.311,,,,1.4,2.3,0.613,,,7.0,2.7,,,,4.9,8.4,77
Kevin Loughery,Kevin Michael Loughery,G,190.0,1940-03-28,"Brooklyn, New York",True,"[23, 9]",2584,1971-72,76.0,,1771.0,6.9,16.4,0.422,,,,5.3,6.5,0.822,,,3.7,4.0,,,,4.3,19.2,75
Kevin Loughery,Kevin Michael Loughery,G,190.0,1940-03-28,"Brooklyn, New York",True,"[23, 9]",2584,1963-64,66.0,,1459.0,5.8,15.6,0.374,,,,3.1,4.4,0.712,,,3.4,4.5,,,,4.3,14.8,75
Kevin Loughery,Kevin Michael Loughery,G,190.0,1940-03-28,"Brooklyn, New York",True,"[23, 9]",2584,1969-70,55.0,,2037.0,8.4,19.1,0.441,,,,4.5,5.3,0.849,,,3.0,5.2,,,,3.2,21.3,75
Kevin Loughery,Kevin Michael Loughery,G,190.0,1940-03-28,"Brooklyn, New York",True,"[23, 9]",2584,1964-65,80.0,,2417.0,6.0,14.3,0.424,,,,3.2,4.2,0.754,,,3.5,4.4,,,,4.8,15.3,75
Kevin Loughery,Kevin Michael Loughery,G,190.0,1940-03-28,"Brooklyn, New York",True,"[23, 9]",2584,1968-69,80.0,,3135.0,8.2,18.8,0.438,,,,4.3,5.3,0.803,,,3.1,4.4,,,,3.4,20.7,75
Kevin Loughery,Kevin Michael Loughery,G,190.0,1940-03-28,"Brooklyn, New York",True,"[23, 9]",2584,1965-66,74.0,,2455.0,7.7,18.5,0.416,,,,4.4,5.2,0.83,,,3.3,5.2,,,,4.0,19.8,75
Kevin Loughery,Kevin Michael Loughery,G,190.0,1940-03-28,"Brooklyn, New York",True,"[23, 9]",2584,1970-71,82.0,,2260.0,7.7,19.0,0.403,,,,4.4,5.3,0.831,,,3.5,4.8,,,,3.9,19.7,75
Kevin Loughery,Kevin Michael Loughery,G,190.0,1940-03-28,"Brooklyn, New York",True,"[23, 9]",2584,1967-68,77.0,,2297.0,7.2,17.7,0.406,,,,4.8,6.1,0.778,,,3.9,4.0,,,,4.7,19.1,75
Kevin Loughery,Kevin Michael Loughery,G,190.0,1940-03-28,"Brooklyn, New York",True,"[23, 9]",2584,1972-73,32.0,,955.0,6.4,16.1,0.396,,,,4.0,4.9,0.823,,,4.3,5.6,,,,3.9,16.8,75
Kevin Loughery,Kevin Michael Loughery,G,190.0,1940-03-28,"Brooklyn, New York",True,"[23, 9]",2584,1962-63,57.0,,845.0,6.2,16.9,0.368,,,,3.0,4.3,0.71,,,4.6,4.4,,,,5.8,15.5,75
Kevin Loughery,Kevin Michael Loughery,G,190.0,1940-03-28,"Brooklyn, New York",True,"[23, 9]",2584,1966-67,76.0,,2577.0,7.3,18.2,0.398,,,,4.7,5.8,0.825,,,4.9,4.0,,,,4.1,19.3,75
Bob Love,Robert Earl Love,F,215.0,1942-12-08,"Bastrop, Louisiana",True,"[5, 17]",2585,1975-76,76.0,,2823.0,6.9,17.7,0.39,,,,4.6,5.8,0.801,2.4,4.1,6.5,1.8,0.8,0.1,,3.0,18.5,80
Bob Love,Robert Earl Love,F,215.0,1942-12-08,"Bastrop, Louisiana",True,"[5, 17]",2585,1972-73,82.0,,3033.0,9.2,21.3,0.431,,,,4.1,5.0,0.824,,,6.3,1.4,,,,2.8,22.5,80
Bob Love,Robert Earl Love,F,215.0,1942-12-08,"Bastrop, Louisiana",True,"[5, 17]",2585,1967-68,72.0,,1068.0,6.5,15.3,0.424,,,,2.6,3.8,0.684,,,7.0,1.9,,,,4.8,15.6,80
Bob Love,Robert Earl Love,F,215.0,1942-12-08,"Bastrop, Louisiana",True,"[5, 17]",2585,1966-67,66.0,,1074.0,5.8,13.5,0.429,,,,3.1,4.9,0.633,,,8.6,1.6,,,,5.1,14.7,80
Bob Love,Robert Earl Love,F,215.0,1942-12-08,"Bastrop, Louisiana",True,"[5, 17]",2585,1969-70,82.0,,3123.0,7.4,15.8,0.466,,,,5.1,6.1,0.842,,,8.2,1.7,,,,3.0,19.9,80
Bob Love,Robert Earl Love,F,215.0,1942-12-08,"Bastrop, Louisiana",True,"[5, 17]",2585,1970-71,81.0,,3482.0,7.9,17.7,0.447,,,,5.3,6.4,0.829,,,7.1,1.9,,,,2.7,21.1,80
Bob Love,Robert Earl Love,F,215.0,1942-12-08,"Bastrop, Louisiana",True,"[5, 17]",2585,1973-74,82.0,,3292.0,8.0,19.2,0.417,,,,3.5,4.3,0.818,2.0,3.4,5.4,1.4,0.9,0.3,,2.4,19.5,80
Bob Love,Robert Earl Love,F,215.0,1942-12-08,"Bastrop, Louisiana",True,"[5, 17]",2585,1971-72,79.0,,3108.0,9.5,21.5,0.442,,,,4.6,5.9,0.784,,,6.0,1.4,,,,2.7,23.6,80
Bob Love,Robert Earl Love,F,215.0,1942-12-08,"Bastrop, Louisiana",True,"[5, 17]",2585,1976-77,59.0,,1174.0,5.0,13.1,0.379,,,,3.3,4.0,0.826,2.4,3.6,6.1,1.5,0.7,0.2,,3.7,13.3,80
Bob Love,Robert Earl Love,F,215.0,1942-12-08,"Bastrop, Louisiana",True,"[5, 17]",2585,1974-75,61.0,,2401.0,8.1,18.8,0.429,,,,4.0,4.8,0.83,1.5,4.3,5.8,1.5,0.9,0.2,,3.1,20.1,80
Bob Love,Robert Earl Love,F,215.0,1942-12-08,"Bastrop, Louisiana",True,"[5, 17]",2585,1968-69,49.0,,542.0,7.2,18.1,0.397,,,,4.7,6.4,0.74,,,10.0,1.1,,,,3.9,19.1,80
Stan Love,Stanley S. Love,F,215.0,1949-04-09,"Los Angeles, California",True,[14],2587,1974-75,30.0,,431.0,7.1,16.2,0.438,7.1,16.2,0.438,3.9,5.5,0.712,2.6,5.5,8.1,2.2,1.3,1.1,,5.8,18.1,81
Stan Love,Stanley S. Love,F,215.0,1949-04-09,"Los Angeles, California",True,[14],2587,1972-73,72.0,,995.0,6.9,15.8,0.436,6.9,15.8,0.436,2.9,3.6,0.79,,,10.9,1.7,,,,6.3,16.6,81
Stan Love,Stanley S. Love,F,215.0,1949-04-09,"Los Angeles, California",True,[14],2587,1973-74,51.0,,698.0,6.1,14.3,0.428,6.1,14.3,0.428,2.5,3.3,0.766,2.8,6.0,8.8,2.5,1.4,1.0,,6.8,14.8,81
Stan Love,Stanley S. Love,F,215.0,1949-04-09,"Los Angeles, California",True,[14],2587,1971-72,74.0,,1327.0,6.6,14.5,0.451,6.6,14.5,0.451,2.8,3.8,0.736,,,9.2,1.4,,,,5.5,15.9,81
Clyde Lovellette,Clyde Edward Lovellette,C-F,234.0,1929-09-07,"Petersburg, Indiana",True,[2],2588,1960-61,67.0,,2111.0,10.2,22.5,0.453,,,,4.7,5.6,0.83,,,11.5,2.9,,,,4.2,25.1,81
Clyde Lovellette,Clyde Edward Lovellette,C-F,234.0,1929-09-07,"Petersburg, Indiana",True,[2],2588,1956-57,69.0,,2492.0,8.3,19.5,0.426,,,,4.1,5.8,0.717,,,13.5,2.0,,,,3.6,20.7,81
Clyde Lovellette,Clyde Edward Lovellette,C-F,234.0,1929-09-07,"Petersburg, Indiana",True,[2],2588,1953-54,72.0,,1255.0,6.8,16.1,0.423,,,,3.3,4.7,0.695,,,12.0,1.5,,,,6.0,16.9,81
Clyde Lovellette,Clyde Edward Lovellette,C-F,234.0,1929-09-07,"Petersburg, Indiana",True,[2],2588,1954-55,70.0,,2361.0,7.9,18.2,0.435,,,,4.2,6.1,0.686,,,12.2,1.5,,,,4.0,20.0,81
Clyde Lovellette,Clyde Edward Lovellette,C-F,234.0,1929-09-07,"Petersburg, Indiana",True,[2],2588,1961-62,40.0,,1192.0,10.3,21.9,0.471,,,,4.7,5.6,0.829,,,10.6,2.1,,,,4.1,25.3,81
Clyde Lovellette,Clyde Edward Lovellette,C-F,234.0,1929-09-07,"Petersburg, Indiana",True,[2],2588,1955-56,71.0,,2518.0,8.5,19.6,0.434,,,,4.8,6.7,0.721,,,14.2,2.3,,,,3.5,21.8,81
Clyde Lovellette,Clyde Edward Lovellette,C-F,234.0,1929-09-07,"Petersburg, Indiana",True,[2],2588,1962-63,61.0,,568.0,10.2,23.8,0.428,,,,4.6,6.2,0.745,,,11.2,1.7,,,,8.7,25.0,81
Clyde Lovellette,Clyde Edward Lovellette,C-F,234.0,1929-09-07,"Petersburg, Indiana",True,[2],2588,1957-58,71.0,,2589.0,9.4,21.4,0.441,,,,4.2,5.6,0.743,,,12.0,1.9,,,,3.3,23.1,81
Clyde Lovellette,Clyde Edward Lovellette,C-F,234.0,1929-09-07,"Petersburg, Indiana",True,[2],2588,1959-60,68.0,,1953.0,10.1,21.6,0.468,,,,5.8,7.1,0.821,,,13.3,2.3,,,,4.6,26.1,81
Clyde Lovellette,Clyde Edward Lovellette,C-F,234.0,1929-09-07,"Petersburg, Indiana",True,[2],2588,1963-64,45.0,,437.0,10.5,25.1,0.42,,,,3.7,4.7,0.789,,,10.4,2.0,,,,8.2,24.8,81
Clyde Lovellette,Clyde Edward Lovellette,C-F,234.0,1929-09-07,"Petersburg, Indiana",True,[2],2588,1958-59,70.0,,1599.0,9.1,19.9,0.454,,,,4.6,5.6,0.82,,,13.6,2.0,,,,4.9,22.7,81
Charlie Lowery,Charles P. Lowery,G,185.0,1949-11-12,,True,[],2590,1971-72,20.0,,134.0,4.6,10.2,0.447,,,,3.0,4.8,0.611,,,5.1,3.8,,,,4.3,12.1,75
Jerry Lucas,Jerry Ray Lucas,F-C,230.0,1940-03-30,"Middletown, Ohio",True,[20],2594,1973-74,73.0,,1627.0,4.3,9.3,0.462,,,,1.5,2.1,0.698,1.4,6.9,8.3,5.1,0.6,0.5,,3.0,10.1,80
