name,full_name,position,weight,birth_date,birth_place,retired,teams,player_id,season,total_games,games_started,minutes_played,fg,fga,fgp,fg3,fg3a,fg3p,fg2,fg2a,fg2p,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,team_name,height_inches
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,1994-95,82.0,82.0,3100.0,4.1,7.3,0.556,0.0,0.0,0.0,4.1,7.3,0.556,2.9,4.4,0.654,3.7,8.2,11.9,1.3,0.5,3.7,2.2,3.3,11.0,Retired,86
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,1992-93,82.0,82.0,3029.0,4.7,9.3,0.51,0.0,0.0,0.0,4.7,9.3,0.51,4.0,5.8,0.681,4.1,8.6,12.7,1.7,0.5,3.4,2.6,3.4,13.4,Retired,86
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,1997-98,82.0,82.0,2917.0,4.9,9.2,0.537,0.0,0.0,0.0,4.9,9.2,0.537,3.7,5.6,0.67,3.4,8.1,11.5,1.0,0.4,3.4,2.1,3.1,13.6,Retired,86
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,1991-92,71.0,71.0,2716.0,5.7,11.5,0.493,0.0,0.0,0.0,5.7,11.5,0.493,4.3,6.6,0.642,4.2,7.3,11.5,2.1,0.6,2.8,3.3,3.6,15.6,Retired,86
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,2002-03,24.0,16.0,514.0,3.4,9.2,0.374,0.0,0.0,0.0,3.4,9.2,0.374,2.8,3.9,0.727,3.8,6.9,10.7,1.3,0.3,2.6,2.4,3.8,9.7,Retired,86
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,2003-04,65.0,56.0,1494.0,3.4,7.1,0.478,0.0,0.0,0.0,3.4,7.1,0.478,2.0,2.9,0.681,3.5,7.0,10.5,0.6,0.4,3.0,1.3,3.4,8.7,Retired,86
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,2001-02,80.0,80.0,2907.0,4.0,7.9,0.501,0.0,0.0,0.0,4.0,7.9,0.501,3.4,4.5,0.764,3.1,7.5,10.7,1.0,0.4,2.4,1.9,3.0,11.4,Retired,86
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,1998-99,50.0,50.0,1829.0,3.4,6.7,0.512,0.0,0.0,0.0,3.4,6.7,0.512,3.8,5.6,0.684,3.8,8.2,12.0,1.1,0.3,2.9,1.9,2.9,10.6,Retired,86
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,2008-09,9.0,2.0,96.0,1.9,4.9,0.385,0.0,0.0,0.0,1.9,4.9,0.385,2.3,3.4,0.667,4.5,7.9,12.4,0.0,0.0,4.1,2.3,4.1,6.0,Retired,86
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,2000-01,75.0,75.0,2591.0,3.7,7.7,0.484,0.0,0.0,0.0,3.7,7.7,0.484,2.9,4.0,0.725,4.3,9.8,14.1,1.1,0.4,2.8,2.0,2.8,10.4,Retired,86
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,2007-08,39.0,25.0,619.0,2.5,4.7,0.538,0.0,0.0,0.0,2.5,4.7,0.538,1.9,2.6,0.711,4.0,7.6,11.6,0.3,0.6,2.8,1.0,3.2,6.9,Retired,86
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,2005-06,64.0,23.0,955.0,1.9,3.6,0.526,0.0,0.0,0.0,1.9,3.6,0.526,2.6,3.4,0.758,3.8,7.8,11.5,0.2,0.6,2.1,1.3,4.8,6.4,Retired,86
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,1993-94,82.0,82.0,2853.0,4.6,8.1,0.569,0.0,0.0,0.0,4.6,8.1,0.569,3.2,5.5,0.583,3.6,8.6,12.3,1.6,0.7,4.2,2.6,3.3,12.4,Retired,86
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,1996-97,80.0,80.0,2973.0,4.6,8.7,0.527,0.0,0.0,0.0,4.6,8.7,0.527,3.7,5.3,0.705,3.2,8.0,11.2,1.3,0.6,3.2,2.3,3.0,12.9,Retired,86
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,2006-07,75.0,33.0,1289.0,2.4,4.3,0.556,0.0,0.0,0.0,2.4,4.3,0.556,1.7,2.4,0.69,4.6,9.0,13.6,0.4,0.6,2.1,1.1,4.4,6.4,Retired,86
Dikembe Mutombo,Dikembe Mutombo,C,245.0,1966-06-25,"Kinshasa, Democratic Republic of the Congo",True,"[8, 1, 11, 23, 20, 3]",3059,2004-05,80.0,2.0,1212.0,3.2,6.4,0.498,0.0,0.0,0.0,3.2,6.4,0.498,3.1,4.2,0.741,4.5,8.2,12.7,0.3,0.5,3.0,1.5,4.0,9.6,Retired,86
Martin Müürsepp,Martin Müürsepp,F,235.0,1974-09-26,"Tallinn, Estonia",True,"[7, 16]",3060,1996-97,42.0,0.0,348.0,5.6,13.6,0.412,0.4,2.5,0.167,5.2,11.1,0.467,4.6,7.2,0.629,3.6,3.3,6.9,2.1,1.2,1.1,1.9,6.0,16.1,Retired,81
Martin Müürsepp,Martin Müürsepp,F,235.0,1974-09-26,"Tallinn, Estonia",True,"[7, 16]",3060,1997-98,41.0,7.0,603.0,5.0,11.4,0.435,1.0,2.3,0.421,4.0,9.1,0.438,3.0,4.0,0.761,2.7,4.1,6.8,1.8,1.7,0.8,1.7,5.7,13.9,Retired,81
Pete Myers,Peter Eddie Myers,G-F,180.0,1963-09-15,"Mobile, Alabama",True,"[5, 20, 16, 27, 3, 23]",3061,1997-98,9.0,0.0,40.0,4.5,9.0,0.5,0.0,0.0,0.0,4.5,9.0,0.5,3.6,5.4,0.667,4.5,4.5,9.0,2.7,3.6,0.0,3.6,6.3,12.6,Retired,78
Pete Myers,Peter Eddie Myers,G-F,180.0,1963-09-15,"Mobile, Alabama",True,"[5, 20, 16, 27, 3, 23]",3061,1994-95,71.0,14.0,1270.0,3.4,8.1,0.415,0.3,1.1,0.256,3.1,7.0,0.44,2.0,3.2,0.614,1.6,2.3,3.9,4.2,1.6,0.4,2.5,3.5,9.0,Retired,78
Pete Myers,Peter Eddie Myers,G-F,180.0,1963-09-15,"Mobile, Alabama",True,"[5, 20, 16, 27, 3, 23]",3061,1988-89,33.0,0.0,270.0,4.1,9.7,0.425,0.0,0.3,0.0,4.1,9.5,0.437,4.4,6.4,0.688,2.0,2.4,4.4,6.4,2.7,0.3,3.1,5.9,12.7,Retired,78
Pete Myers,Peter Eddie Myers,G-F,180.0,1963-09-15,"Mobile, Alabama",True,"[5, 20, 16, 27, 3, 23]",3061,1986-87,29.0,0.0,155.0,4.4,12.1,0.365,0.0,1.4,0.0,4.4,10.7,0.413,6.5,10.0,0.651,1.9,2.1,3.9,4.9,3.3,0.5,2.3,5.8,15.3,Retired,78
Pete Myers,Peter Eddie Myers,G-F,180.0,1963-09-15,"Mobile, Alabama",True,"[5, 20, 16, 27, 3, 23]",3061,1989-90,52.0,2.0,751.0,4.3,10.8,0.396,0.0,0.3,0.0,4.3,10.5,0.408,3.2,4.8,0.66,1.6,3.0,4.6,6.5,1.7,0.5,3.6,5.2,11.7,Retired,78
Pete Myers,Peter Eddie Myers,G-F,180.0,1963-09-15,"Mobile, Alabama",True,"[5, 20, 16, 27, 3, 23]",3061,1990-91,8.0,1.0,103.0,3.5,8.0,0.435,0.0,0.3,0.0,3.5,7.7,0.455,3.1,3.8,0.818,0.7,5.6,6.3,4.9,1.0,1.0,4.9,4.9,10.1,Retired,78
Pete Myers,Peter Eddie Myers,G-F,180.0,1963-09-15,"Mobile, Alabama",True,"[5, 20, 16, 27, 3, 23]",3061,1993-94,82.0,81.0,2030.0,4.5,9.9,0.455,0.1,0.5,0.276,4.3,9.3,0.465,2.4,3.4,0.701,1.0,2.3,3.2,4.3,1.4,0.4,2.4,3.5,11.5,Retired,78
Pete Myers,Peter Eddie Myers,G-F,180.0,1963-09-15,"Mobile, Alabama",True,"[5, 20, 16, 27, 3, 23]",3061,1987-88,22.0,0.0,328.0,4.7,10.4,0.453,0.0,0.4,0.0,4.7,10.0,0.473,2.9,4.3,0.667,1.2,2.9,4.1,5.3,1.9,0.7,3.6,3.3,12.3,Retired,78
Pete Myers,Peter Eddie Myers,G-F,180.0,1963-09-15,"Mobile, Alabama",True,"[5, 20, 16, 27, 3, 23]",3061,1995-96,71.0,2.0,1092.0,3.0,8.1,0.368,0.5,1.9,0.241,2.5,6.2,0.407,2.6,4.0,0.656,1.2,3.5,4.6,4.8,1.1,0.6,2.7,4.4,9.1,Retired,78
Sviatoslav Mykhailiuk,Sviatoslav Mykhailiuk,G-F,205.0,1997-06-10,"Cherkasy, Ukraine",False,"[9, 14]",3062,2019-20,48.0,19.0,1065.0,4.7,11.1,0.428,3.2,7.8,0.417,1.5,3.3,0.454,1.7,1.9,0.86,0.5,2.4,2.8,2.6,1.0,0.1,1.7,2.4,14.4,Detroit Pistons,79
Sviatoslav Mykhailiuk,Sviatoslav Mykhailiuk,G-F,205.0,1997-06-10,"Cherkasy, Ukraine",False,"[9, 14]",3062,2018-19,42.0,0.0,440.0,3.8,11.5,0.329,2.4,7.3,0.326,1.4,4.2,0.333,1.0,1.6,0.6,0.7,2.2,2.9,3.0,1.1,0.1,1.7,2.0,10.9,Detroit Pistons,79
Hamady N'Diaye,Hamady Barro N'Diaye,C,235.0,1987-01-12,"Dakar, Senegal",True,"[30, 26]",3063,2010-11,16.0,0.0,80.0,1.8,2.3,0.8,0.0,0.0,0.0,1.8,2.3,0.8,2.7,5.4,0.5,0.9,2.3,3.2,0.0,0.9,2.3,1.4,8.1,6.3,Retired,84
Hamady N'Diaye,Hamady Barro N'Diaye,C,235.0,1987-01-12,"Dakar, Senegal",True,"[30, 26]",3063,2011-12,3.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Retired,84
Hamady N'Diaye,Hamady Barro N'Diaye,C,235.0,1987-01-12,"Dakar, Senegal",True,"[30, 26]",3063,2013-14,14.0,0.0,74.0,1.5,4.4,0.333,0.0,0.0,0.0,1.5,4.4,0.333,0.0,0.5,0.0,2.4,6.3,8.8,1.5,0.0,1.9,1.5,7.3,2.9,Retired,84
Makhtar N'Diaye,Makhtar Vincent N'Diaye,F,245.0,1973-12-12,"Dakar, Senegal",True,[],3064,1998-99,4.0,0.0,27.0,1.3,5.3,0.25,0.0,0.0,0.0,1.3,5.3,0.25,4.0,5.3,0.75,4.0,2.7,6.7,1.3,0.0,1.3,1.3,12.0,6.7,Retired,80
Mamadou N'Diaye,Mamadou N'Diaye,C,255.0,1975-06-16,"Dakar, Senegal",True,"[28, 1, 13, 7]",3065,2002-03,22.0,8.0,364.0,4.3,9.5,0.448,0.0,0.0,0.0,4.3,9.5,0.448,3.4,4.6,0.723,2.9,5.2,8.1,0.7,0.8,3.2,2.1,5.7,11.9,Retired,84
Mamadou N'Diaye,Mamadou N'Diaye,C,255.0,1975-06-16,"Dakar, Senegal",True,"[28, 1, 13, 7]",3065,2003-04,28.0,1.0,366.0,2.7,6.8,0.391,0.0,0.0,0.0,2.7,6.8,0.391,4.3,5.8,0.746,4.2,6.8,11.0,0.0,0.8,2.5,1.8,5.8,9.6,Retired,84
Mamadou N'Diaye,Mamadou N'Diaye,C,255.0,1975-06-16,"Dakar, Senegal",True,"[28, 1, 13, 7]",3065,2001-02,5.0,0.0,46.0,4.7,7.8,0.6,0.0,0.0,0.0,4.7,7.8,0.6,6.3,7.8,0.8,4.7,3.9,8.6,0.0,0.0,1.6,0.8,4.7,15.7,Retired,84
Mamadou N'Diaye,Mamadou N'Diaye,C,255.0,1975-06-16,"Dakar, Senegal",True,"[28, 1, 13, 7]",3065,2004-05,11.0,0.0,72.0,4.0,10.0,0.4,0.0,0.5,0.0,4.0,9.5,0.421,2.0,3.5,0.571,4.5,4.5,9.0,0.5,0.5,2.5,0.0,10.0,10.0,Retired,84
Mamadou N'Diaye,Mamadou N'Diaye,C,255.0,1975-06-16,"Dakar, Senegal",True,"[28, 1, 13, 7]",3065,2000-01,3.0,0.0,10.0,3.6,14.4,0.25,0.0,0.0,0.0,3.6,14.4,0.25,7.2,7.2,1.0,3.6,3.6,7.2,0.0,0.0,0.0,0.0,10.8,14.4,Retired,84
Boniface N'Dong,Boniface N'Dong,C,198.0,1977-03-09,"Dakar, Senegal",True,[],3066,2005-06,23.0,1.0,152.0,5.2,12.6,0.415,0.0,0.2,0.0,5.2,12.3,0.423,1.4,2.1,0.667,3.6,5.2,8.8,1.7,0.5,1.2,1.4,5.4,11.8,Retired,84
Boštjan Nachbar,Boštjan Nachbar,F,221.0,1980-07-03,"Slovenj Gradec, Slovenia",True,"[3, 11]",3069,2005-06,36.0,13.0,502.0,3.9,11.2,0.346,1.4,5.1,0.268,2.5,6.1,0.412,2.2,3.2,0.682,0.6,3.7,4.3,1.9,1.1,0.4,1.7,4.7,11.3,Retired,81
Boštjan Nachbar,Boštjan Nachbar,F,221.0,1980-07-03,"Slovenj Gradec, Slovenia",True,"[3, 11]",3069,2007-08,75.0,1.0,1660.0,5.3,13.2,0.402,2.0,5.7,0.359,3.3,7.5,0.435,3.3,4.3,0.786,1.2,4.4,5.6,1.9,1.0,0.5,1.8,3.9,16.0,Retired,81
Boštjan Nachbar,Boštjan Nachbar,F,221.0,1980-07-03,"Slovenj Gradec, Slovenia",True,"[3, 11]",3069,2006-07,76.0,1.0,1532.0,5.3,11.6,0.457,2.6,6.2,0.423,2.7,5.4,0.496,3.1,3.9,0.805,0.6,5.3,5.9,1.4,0.7,0.6,1.6,4.3,16.4,Retired,81
Boštjan Nachbar,Boštjan Nachbar,F,221.0,1980-07-03,"Slovenj Gradec, Slovenia",True,"[3, 11]",3069,2003-04,45.0,3.0,516.0,3.3,9.2,0.356,1.6,4.4,0.365,1.7,4.8,0.348,1.5,2.0,0.724,0.6,4.3,4.9,2.1,1.0,1.0,1.6,5.0,9.6,Retired,81
Boštjan Nachbar,Boštjan Nachbar,F,221.0,1980-07-03,"Slovenj Gradec, Slovenia",True,"[3, 11]",3069,2004-05,71.0,6.0,1341.0,4.3,11.0,0.392,2.0,5.3,0.383,2.3,5.8,0.4,2.6,3.1,0.829,0.6,4.2,4.9,2.0,0.8,0.4,2.0,4.9,13.3,Retired,81
Boštjan Nachbar,Boštjan Nachbar,F,221.0,1980-07-03,"Slovenj Gradec, Slovenia",True,"[3, 11]",3069,2002-03,14.0,1.0,77.0,5.1,14.5,0.355,0.9,4.7,0.2,4.2,9.8,0.429,2.3,4.7,0.5,1.4,3.7,5.1,1.4,0.9,0.9,2.8,6.1,13.6,Retired,81
Abdel Nader,Abdel Nader,F,225.0,1993-09-25,"Alexandria, Egypt",False,"[21, 2]",3070,2019-20,39.0,5.0,589.0,4.8,10.5,0.459,1.8,5.2,0.341,3.1,5.3,0.575,2.2,2.8,0.783,0.6,3.1,3.7,1.5,1.0,0.7,2.0,3.1,13.6,Oklahoma City Thunder,77
Abdel Nader,Abdel Nader,F,225.0,1993-09-25,"Alexandria, Egypt",False,"[21, 2]",3070,2017-18,48.0,1.0,522.0,3.4,10.3,0.336,1.6,4.5,0.354,1.9,5.8,0.321,1.6,2.7,0.59,0.9,4.0,4.9,1.8,1.0,0.7,2.3,3.1,10.1,Oklahoma City Thunder,77
Abdel Nader,Abdel Nader,F,225.0,1993-09-25,"Alexandria, Egypt",False,"[21, 2]",3070,2018-19,61.0,1.0,694.0,4.7,11.2,0.423,1.7,5.2,0.32,3.1,6.0,0.513,1.4,1.9,0.75,0.7,5.3,6.0,1.0,1.0,0.6,1.3,3.5,12.5,Oklahoma City Thunder,77
Lee Nailon,Lee Nailon,F,238.0,1975-02-22,"South Bend, Indiana",True,"[19, 20, 1, 6, 23, 22]",3073,2005-06,22.0,0.0,237.0,6.1,12.2,0.5,0.0,0.0,0.0,6.1,12.2,0.5,2.0,2.3,0.867,3.5,2.9,6.4,1.1,1.2,0.6,1.5,4.9,14.1,Retired,81
Lee Nailon,Lee Nailon,F,238.0,1975-02-22,"South Bend, Indiana",True,"[19, 20, 1, 6, 23, 22]",3073,2003-04,57.0,4.0,780.0,6.8,15.1,0.45,0.0,0.1,0.0,6.8,15.0,0.454,2.2,2.7,0.81,3.0,3.6,6.6,1.8,0.7,0.4,2.1,4.3,15.7,Retired,81
Lee Nailon,Lee Nailon,F,238.0,1975-02-22,"South Bend, Indiana",True,"[19, 20, 1, 6, 23, 22]",3073,2002-03,38.0,0.0,405.0,7.5,16.9,0.442,0.0,0.1,0.0,7.5,16.8,0.444,3.7,4.5,0.824,2.8,3.4,6.2,2.3,0.5,0.3,2.8,4.1,18.7,Retired,81
Lee Nailon,Lee Nailon,F,238.0,1975-02-22,"South Bend, Indiana",True,"[19, 20, 1, 6, 23, 22]",3073,2004-05,68.0,51.0,2017.0,7.4,15.5,0.478,0.0,0.0,0.0,7.4,15.5,0.479,2.4,2.9,0.806,2.3,3.0,5.3,1.9,0.6,0.3,2.0,3.4,17.2,Retired,81
Lee Nailon,Lee Nailon,F,238.0,1975-02-22,"South Bend, Indiana",True,"[19, 20, 1, 6, 23, 22]",3073,2000-01,42.0,0.0,469.0,5.1,10.4,0.485,0.0,0.1,0.0,5.1,10.4,0.489,2.5,3.3,0.744,2.2,4.8,7.1,1.8,0.7,0.4,2.1,4.6,12.6,Retired,81
Lee Nailon,Lee Nailon,F,238.0,1975-02-22,"South Bend, Indiana",True,"[19, 20, 1, 6, 23, 22]",3073,2001-02,79.0,41.0,1912.0,6.9,14.4,0.483,0.0,0.0,0.5,6.9,14.3,0.483,2.1,2.8,0.747,1.9,3.5,5.5,1.8,1.1,0.3,1.8,3.3,16.0,Retired,81
Eduardo Nájera,Eduardo Alonso Nájera,F,240.0,1976-07-11,"Meoqui, Mexico",True,"[8, 7, 4, 10, 3]",3074,2011-12,22.0,0.0,270.0,3.2,8.5,0.375,1.1,3.9,0.276,2.1,4.7,0.457,0.3,0.5,0.5,1.5,5.2,6.7,1.6,2.5,0.5,0.9,5.3,7.7,Retired,80
Eduardo Nájera,Eduardo Alonso Nájera,F,240.0,1976-07-11,"Meoqui, Mexico",True,"[8, 7, 4, 10, 3]",3074,2005-06,64.0,3.0,1449.0,3.2,7.5,0.422,0.1,0.3,0.333,3.1,7.2,0.426,2.2,2.8,0.781,3.2,4.9,8.1,1.3,1.3,0.8,1.3,4.1,8.6,Retired,80
Eduardo Nájera,Eduardo Alonso Nájera,F,240.0,1976-07-11,"Meoqui, Mexico",True,"[8, 7, 4, 10, 3]",3074,2006-07,75.0,36.0,1658.0,4.4,7.7,0.576,0.0,0.3,0.083,4.4,7.4,0.594,1.9,2.7,0.715,2.8,3.9,6.7,1.4,1.6,0.6,1.2,4.5,10.8,Retired,80
Eduardo Nájera,Eduardo Alonso Nájera,F,240.0,1976-07-11,"Meoqui, Mexico",True,"[8, 7, 4, 10, 3]",3074,2001-02,62.0,11.0,1357.0,4.0,8.0,0.5,0.0,0.1,0.0,4.0,7.9,0.503,2.7,3.9,0.676,4.0,5.1,9.1,1.0,1.5,0.8,1.1,4.1,10.6,Retired,80
Eduardo Nájera,Eduardo Alonso Nájera,F,240.0,1976-07-11,"Meoqui, Mexico",True,"[8, 7, 4, 10, 3]",3074,2009-10,46.0,5.0,685.0,3.3,7.7,0.425,1.0,3.4,0.297,2.3,4.3,0.524,0.7,1.3,0.583,1.8,4.3,6.0,1.5,1.4,0.7,1.3,4.9,8.3,Retired,80
Eduardo Nájera,Eduardo Alonso Nájera,F,240.0,1976-07-11,"Meoqui, Mexico",True,"[8, 7, 4, 10, 3]",3074,2010-11,31.0,0.0,372.0,2.5,7.0,0.361,1.1,3.3,0.324,1.5,3.7,0.395,0.6,1.1,0.545,1.4,2.9,4.3,1.9,1.1,0.6,1.3,5.0,6.7,Retired,80
Eduardo Nájera,Eduardo Alonso Nájera,F,240.0,1976-07-11,"Meoqui, Mexico",True,"[8, 7, 4, 10, 3]",3074,2003-04,58.0,7.0,720.0,3.6,8.1,0.444,0.1,0.2,0.5,3.5,7.9,0.443,1.5,2.3,0.652,3.3,4.4,7.8,1.2,1.7,0.9,1.4,4.5,8.8,Retired,80
Eduardo Nájera,Eduardo Alonso Nájera,F,240.0,1976-07-11,"Meoqui, Mexico",True,"[8, 7, 4, 10, 3]",3074,2000-01,40.0,4.0,431.0,4.8,9.3,0.523,0.1,0.3,0.333,4.8,9.0,0.528,1.2,2.8,0.424,3.4,4.5,7.9,2.3,1.1,0.7,1.4,4.0,10.9,Retired,80
Eduardo Nájera,Eduardo Alonso Nájera,F,240.0,1976-07-11,"Meoqui, Mexico",True,"[8, 7, 4, 10, 3]",3074,2008-09,27.0,0.0,319.0,3.7,8.4,0.446,0.6,2.8,0.2,3.2,5.5,0.571,0.9,2.5,0.364,1.9,5.6,7.6,2.1,1.1,0.5,2.0,5.6,8.9,Retired,80
Eduardo Nájera,Eduardo Alonso Nájera,F,240.0,1976-07-11,"Meoqui, Mexico",True,"[8, 7, 4, 10, 3]",3074,2002-03,48.0,12.0,1103.0,4.2,7.5,0.558,0.0,0.0,0.0,4.2,7.5,0.561,2.0,3.0,0.681,2.9,4.3,7.3,1.5,1.3,0.7,0.8,4.2,10.4,Retired,80
Eduardo Nájera,Eduardo Alonso Nájera,F,240.0,1976-07-11,"Meoqui, Mexico",True,"[8, 7, 4, 10, 3]",3074,2004-05,68.0,4.0,1185.0,4.4,9.8,0.45,0.2,0.6,0.286,4.2,9.1,0.462,1.8,2.8,0.637,3.1,4.3,7.4,2.0,1.2,0.7,1.9,4.5,10.8,Retired,80
Eduardo Nájera,Eduardo Alonso Nájera,F,240.0,1976-07-11,"Meoqui, Mexico",True,"[8, 7, 4, 10, 3]",3074,2007-08,78.0,3.0,1664.0,3.8,8.0,0.473,1.1,3.2,0.361,2.6,4.8,0.548,1.4,1.9,0.708,2.4,4.8,7.3,2.1,1.5,0.9,1.3,4.3,10.0,Retired,80
Larry Nance,Larry Donell Nance Sr.,F-C,205.0,1959-02-12,"Anderson, South Carolina",True,"[24, 6]",3075,1986-87,69.0,67.0,2569.0,8.2,14.9,0.551,0.0,0.1,0.2,8.2,14.8,0.553,5.3,6.9,0.773,2.6,5.8,8.4,3.3,1.2,2.1,2.1,3.1,21.7,Retired,82
Larry Nance,Larry Donell Nance Sr.,F-C,205.0,1959-02-12,"Anderson, South Carolina",True,"[24, 6]",3075,1982-83,82.0,82.0,2914.0,7.3,13.2,0.55,0.0,0.0,0.333,7.3,13.2,0.551,2.4,3.5,0.672,3.0,5.8,8.8,2.4,1.2,2.7,2.3,3.1,16.9,Retired,82
Larry Nance,Larry Donell Nance Sr.,F-C,205.0,1959-02-12,"Anderson, South Carolina",True,"[24, 6]",3075,1983-84,82.0,82.0,2899.0,7.5,13.0,0.576,0.0,0.1,0.0,7.5,12.9,0.58,3.1,4.4,0.707,2.8,5.6,8.4,2.7,1.1,2.2,2.2,3.4,18.0,Retired,82
Larry Nance,Larry Donell Nance Sr.,F-C,205.0,1959-02-12,"Anderson, South Carolina",True,"[24, 6]",3075,1989-90,62.0,53.0,2065.0,7.2,14.1,0.511,0.0,0.0,1.0,7.2,14.1,0.51,3.2,4.2,0.778,2.8,6.2,9.0,2.8,0.9,2.1,1.9,3.2,17.6,Retired,82
Larry Nance,Larry Donell Nance Sr.,F-C,205.0,1959-02-12,"Anderson, South Carolina",True,"[24, 6]",3075,1984-85,61.0,55.0,2202.0,8.4,14.3,0.587,0.0,0.0,0.5,8.4,14.3,0.587,2.9,4.2,0.709,3.2,5.6,8.8,2.6,1.4,1.7,2.2,3.0,19.8,Retired,82
Larry Nance,Larry Donell Nance Sr.,F-C,205.0,1959-02-12,"Anderson, South Carolina",True,"[24, 6]",3075,1991-92,81.0,81.0,2880.0,6.9,12.9,0.539,0.0,0.1,0.0,6.9,12.8,0.542,3.3,4.0,0.822,2.7,5.7,8.4,2.9,1.0,3.0,1.1,2.5,17.2,Retired,82
Larry Nance,Larry Donell Nance Sr.,F-C,205.0,1959-02-12,"Anderson, South Carolina",True,"[24, 6]",3075,1985-86,73.0,69.0,2484.0,8.4,14.5,0.581,0.0,0.1,0.0,8.4,14.4,0.586,4.5,6.4,0.698,2.4,6.5,9.0,3.5,1.0,1.9,3.0,3.6,21.4,Retired,82
Larry Nance,Larry Donell Nance Sr.,F-C,205.0,1959-02-12,"Anderson, South Carolina",True,"[24, 6]",3075,1981-82,80.0,0.0,1186.0,6.9,13.2,0.521,0.0,0.0,0.0,6.9,13.2,0.522,2.3,3.6,0.641,2.9,4.9,7.8,2.5,1.3,2.2,3.2,5.1,16.1,Retired,82
Larry Nance,Larry Donell Nance Sr.,F-C,205.0,1959-02-12,"Anderson, South Carolina",True,"[24, 6]",3075,1990-91,80.0,78.0,2927.0,7.8,14.9,0.524,0.0,0.1,0.25,7.8,14.8,0.526,3.3,4.1,0.803,2.5,6.0,8.4,2.9,0.8,2.5,1.6,2.7,18.9,Retired,82
Larry Nance,Larry Donell Nance Sr.,F-C,205.0,1959-02-12,"Anderson, South Carolina",True,"[24, 6]",3075,1992-93,77.0,77.0,2753.0,7.0,12.7,0.549,0.0,0.1,0.0,7.0,12.6,0.551,2.6,3.2,0.818,2.4,6.3,8.7,2.9,0.7,2.6,1.4,2.9,16.6,Retired,82
Larry Nance,Larry Donell Nance Sr.,F-C,205.0,1959-02-12,"Anderson, South Carolina",True,"[24, 6]",3075,1988-89,73.0,72.0,2526.0,7.1,13.1,0.539,0.0,0.1,0.0,7.1,13.1,0.541,3.8,4.8,0.799,2.2,6.1,8.3,2.3,0.8,2.9,1.7,2.7,17.9,Retired,82
Larry Nance,Larry Donell Nance Sr.,F-C,205.0,1959-02-12,"Anderson, South Carolina",True,"[24, 6]",3075,1993-94,33.0,19.0,909.0,6.1,12.4,0.487,0.0,0.0,0.0,6.1,12.4,0.487,2.5,3.4,0.753,3.0,5.9,9.0,1.9,1.1,2.2,1.5,3.8,14.7,Retired,82
